Date,Year,Month,Season,Origin,Destination,Flight_Type,Flight_ID,Aircraft_Type,Shipment_Count,Cargo_Weight_KG,Cargo_Volume_CBM,ULD_Count,ULD_Type,Pallet_Count,Nature_of_Goods,Cargo_Mix_Complexity,Manpower_Assigned,Forklift_Count,Equipment_Availability,Shift,Weather_Condition,Build_Up_Time_Minutes
2024-10-08,2024,10,Regular,JED,SIN,International,EY589,B777F,328,13968.8,57.52,8,PMC,1,General Cargo,Low,13,3,Medium,Morning,Fog,231.0
2024-10-08,2024,10,Regular,JED,BOM,International,SV6508,B777F,421,6276.8,27.83,6,AKE,5,Fresh Produce,High,9,2,Medium,Night,Clear,243.3
2024-10-08,2024,10,Regular,JED,HKG,International,GF3969,B777F,346,8252.9,35.28,7,PMC,3,Dangerous Goods,High,10,6,High,Afternoon,Rain,241.1
2024-10-08,2024,10,Regular,JED,CAN,International,GF283,A330-300,286,20305.0,40.96,8,PMC,3,Industrial Equipment,High,14,3,Medium,Afternoon,Clear,238.9
2024-10-08,2024,10,Regular,JED,RUH,Domestic,EY6324,A320,107,4393.1,12.08,1,PAG,0,Pharmaceuticals,High,6,1,Medium,Night,Clear,111.8
2024-10-09,2024,10,Regular,JED,RUH,Domestic,EY759,A321,163,1802.6,11.81,1,AKE,0,Textiles,Low,7,2,Medium,Morning,Clear,97.4
2024-10-09,2024,10,Regular,JED,DMM,Domestic,QR9384,A320,119,1647.9,7.78,1,AKE,0,General Cargo,Low,7,1,Low,Morning,Clear,78.7
2024-10-09,2024,10,Regular,JED,IST,International,EK8952,A321,143,3787.6,9.9,1,AKE,0,General Cargo,Low,8,1,Medium,Afternoon,Rain,89.4
2024-10-09,2024,10,Regular,JED,DXB,International,QR3463,B777F,350,5242.9,11.56,4,PLA,1,General Cargo,Medium,11,4,Medium,Afternoon,Clear,179.2
2024-10-09,2024,10,Regular,JED,IST,International,GF6785,B777F,300,31563.6,49.99,6,PMC,1,Industrial Equipment,High,13,2,Low,Afternoon,Rain,298.5
2024-10-09,2024,10,Regular,JED,FRA,International,EY4657,A330-300,301,12047.6,42.36,7,AKE,1,Pharmaceuticals,High,11,1,Medium,Night,Clear,237.0
2024-10-09,2024,10,Regular,JED,AUH,International,TK1105,B787-9,287,11416.2,32.24,10,AKE,4,Seafood,Medium,11,3,Medium,Morning,Clear,219.7
2024-10-09,2024,10,Regular,JED,DXB,International,QR8680,B787-9,325,11918.4,66.33,10,PAG,3,Electronics,Medium,8,2,Medium,Morning,Clear,248.8
2024-10-09,2024,10,Regular,JED,CAI,International,TK929,B777F,259,4290.8,24.17,4,PLA,2,Pharmaceuticals,Medium,10,3,Medium,Night,Clear,186.8
2024-10-09,2024,10,Regular,JED,DMM,Domestic,EK6953,A321,252,1381.1,11.97,1,AKE,1,E-commerce,Low,9,2,Medium,Afternoon,Clear,128.9
2024-10-09,2024,10,Regular,JED,DMM,Domestic,QR746,A321,206,6438.2,25.43,5,AKE,3,Fresh Produce,Medium,7,1,High,Morning,Clear,150.2
2024-10-09,2024,10,Regular,JED,AUH,International,EK9659,B787-9,280,8849.2,26.13,6,AKE,0,Pharmaceuticals,High,12,2,High,Afternoon,Clear,179.7
2024-10-09,2024,10,Regular,JED,RUH,Domestic,EY5444,A321,217,1431.3,5.0,3,AKE,0,Mail,Low,5,1,Low,Afternoon,Clear,133.7
2024-10-09,2024,10,Regular,JED,KUL,International,SV9081,A330-300,295,4970.6,39.25,6,PMC,3,Textiles,Medium,11,2,Medium,Afternoon,Clear,199.2
2024-10-09,2024,10,Regular,JED,LHR,International,TK1461,A330-300,256,10583.9,47.6,7,AKE,3,Pharmaceuticals,Medium,12,2,Low,Afternoon,Clear,225.3
2024-10-09,2024,10,Regular,JED,RUH,Domestic,TK3747,A321,134,4744.9,12.9,2,AKE,0,General Cargo,Low,4,1,Low,Afternoon,Clear,112.4
2024-10-09,2024,10,Regular,JED,CAN,International,EY2175,B787-9,284,10802.3,88.15,11,PMC,4,Textiles,Low,12,3,Medium,Morning,Clear,229.5
2024-10-09,2024,10,Regular,JED,DMM,Domestic,EY3421,B737-800,221,500.0,5.0,1,AKE,0,Mail,Low,7,1,Medium,Afternoon,Clear,112.8
2024-10-09,2024,10,Regular,JED,RUH,Domestic,EK7037,A321,167,3697.7,32.78,4,AKE,1,Textiles,Medium,4,3,Medium,Morning,Fog,127.5
2024-10-09,2024,10,Regular,JED,IST,International,QR8756,B787-9,306,626.0,5.0,5,AKE,2,Mail,Medium,10,4,Low,Afternoon,Storm,193.9
2024-10-09,2024,10,Regular,JED,CAN,International,SV4338,B777F,419,3637.6,44.39,7,AKE,4,E-commerce,Medium,11,3,Low,Night,Clear,249.2
2024-10-09,2024,10,Regular,JED,AUH,International,EY1245,B737-800,151,3944.1,37.46,2,AKE,0,Textiles,Low,5,2,Medium,Night,Storm,125.9
2024-10-09,2024,10,Regular,JED,DMM,Domestic,QR9444,A320,251,6462.3,30.8,2,PMC,0,General Cargo,Low,6,2,High,Morning,Clear,124.1
2024-10-09,2024,10,Regular,JED,SIN,International,EY7698,B787-9,296,29365.2,64.21,10,AKE,5,Automotive Parts,Medium,10,5,Medium,Night,Clear,254.6
2024-10-09,2024,10,Regular,JED,CDG,International,TK1267,A330-300,172,7162.8,20.56,4,AKE,2,Electronics,Medium,10,2,Low,Night,Fog,145.6
2024-10-09,2024,10,Regular,JED,DMM,Domestic,GF2998,A320,182,940.6,5.0,1,AKE,0,Mail,Low,5,1,Medium,Afternoon,Rain,99.2
2024-10-09,2024,10,Regular,JED,RUH,Domestic,QR6985,B737-800,241,540.7,5.0,1,AKE,0,E-commerce,Low,8,1,Medium,Morning,Fog,141.7
2024-10-09,2024,10,Regular,JED,IST,International,EY4133,A330-300,234,6321.0,20.9,5,AKE,1,General Cargo,Low,10,3,Medium,Afternoon,Rain,159.2
2024-10-09,2024,10,Regular,JED,KUL,International,SV1452,A330-300,210,6638.2,37.72,5,AKE,0,General Cargo,Low,10,2,Medium,Night,Clear,111.7
2024-10-09,2024,10,Regular,JED,DOH,International,QR7917,B737-800,167,2573.9,14.37,3,AKE,1,General Cargo,Low,7,1,Medium,Night,Clear,82.3
2024-10-09,2024,10,Regular,JED,KUL,International,EY9428,A330-300,251,15095.2,22.19,6,PMC,1,Industrial Equipment,High,10,1,Low,Afternoon,Rain,263.6
2024-10-09,2024,10,Regular,JED,LHR,International,GF7666,A321,222,819.2,5.0,1,PLA,1,Mail,Low,8,4,High,Afternoon,Fog,109.7
2024-10-09,2024,10,Regular,JED,CAI,International,TK2945,A330-300,224,6339.1,59.76,10,PLA,5,Textiles,Low,10,3,Medium,Morning,Clear,188.1
2024-10-09,2024,10,Regular,JED,LHR,International,SV1578,B777F,315,12627.2,103.31,15,PAG,4,Textiles,Medium,14,2,High,Night,Clear,268.7
2024-10-09,2024,10,Regular,JED,KUL,International,TK8626,B737-800,108,3455.1,9.94,1,AKE,0,Pharmaceuticals,Low,8,2,Low,Afternoon,Rain,130.8
2024-10-09,2024,10,Regular,JED,DMM,Domestic,EK4788,A320,145,3116.3,22.14,2,AKE,0,Textiles,Low,9,1,Medium,Morning,Clear,83.6
2024-10-09,2024,10,Regular,JED,KWI,International,GF9473,A321,122,4990.7,15.8,1,AKE,0,General Cargo,Low,8,1,Medium,Morning,Clear,75.7
2024-10-10,2024,10,Regular,JED,RUH,Domestic,TK8224,B737-800,175,6568.5,22.94,4,PMC,0,Valuable Cargo,Medium,7,2,Medium,Afternoon,Clear,175.4
2024-10-10,2024,10,Regular,JED,IST,International,GF6474,A330-300,315,1979.4,14.2,3,AKE,1,E-commerce,Medium,11,3,Medium,Morning,Clear,144.9
2024-10-10,2024,10,Regular,JED,SIN,International,GF7867,A330-300,308,2367.9,17.4,4,PMC,2,E-commerce,Medium,10,3,Low,Morning,Clear,207.7
2024-10-10,2024,10,Regular,JED,RUH,Domestic,TK3678,A321,204,500.0,5.0,2,AKE,1,Mail,Low,8,1,High,Afternoon,Clear,93.0
2024-10-10,2024,10,Regular,JED,SIN,International,GF5720,A330-300,281,14599.7,50.57,8,AKE,2,General Cargo,Low,11,2,Medium,Night,Fog,212.7
2024-10-10,2024,10,Regular,JED,FRA,International,SV4701,B777F,364,7821.9,25.02,3,AKE,0,General Cargo,Low,11,4,Medium,Afternoon,Clear,169.0
2024-10-10,2024,10,Regular,JED,HKG,International,EK3299,B777F,375,20853.9,60.2,11,PMC,6,Electronics,High,14,4,Medium,Night,Clear,303.1
2024-10-10,2024,10,Regular,JED,BOM,International,QR2922,B777F,468,3316.5,29.17,5,PMC,0,E-commerce,High,14,3,Medium,Night,Clear,218.8
2024-10-10,2024,10,Regular,JED,DOH,International,EK3907,B737-800,173,2975.1,19.1,5,AKE,1,Electronics,Medium,7,3,Medium,Night,Rain,134.0
2024-10-10,2024,10,Regular,JED,AMS,International,SV5721,A330-300,395,1770.4,19.04,6,PMC,0,E-commerce,Medium,11,2,Low,Morning,Clear,225.5
2024-10-10,2024,10,Regular,JED,LHR,International,GF3794,B777F,268,11573.3,88.51,11,PMC,6,Textiles,Low,13,5,Medium,Night,Rain,239.6
2024-10-10,2024,10,Regular,JED,AUH,International,EY8294,A330-300,245,12111.8,50.54,5,AKE,3,General Cargo,Low,7,3,Medium,Night,Clear,170.0
2024-10-10,2024,10,Regular,JED,RUH,Domestic,SV990,A321,140,3732.9,17.46,4,AKE,1,General Cargo,Low,6,3,High,Morning,Clear,87.7
2024-10-10,2024,10,Regular,JED,DEL,International,EK3278,A330-300,227,11919.4,36.39,5,PMC,2,Electronics,Medium,8,1,Medium,Afternoon,Fog,222.7
2024-10-10,2024,10,Regular,JED,RUH,Domestic,TK281,B737-800,169,12839.2,18.7,2,AKE,0,Industrial Equipment,Medium,6,1,Medium,Afternoon,Clear,150.9
2024-10-10,2024,10,Regular,JED,FRA,International,GF5521,B737-800,201,3518.7,11.1,1,PMC,0,Valuable Cargo,Medium,7,3,Medium,Night,Clear,148.1
2024-10-10,2024,10,Regular,JED,RUH,Domestic,TK2533,A321,216,886.1,5.0,1,AKE,1,Mail,Low,6,1,Medium,Afternoon,Clear,112.4
2024-10-10,2024,10,Regular,JED,IST,International,GF7880,A321,142,6657.2,22.82,2,AKE,0,Fresh Produce,Medium,5,3,Medium,Night,Clear,128.1
2024-10-10,2024,10,Regular,JED,LHR,International,GF4750,B777F,297,8235.2,58.26,9,PAG,3,Dangerous Goods,High,13,3,Medium,Night,Clear,250.9
2024-10-10,2024,10,Regular,JED,RUH,Domestic,EY9783,A321,96,3878.9,12.32,1,PMC,0,Dangerous Goods,High,7,1,Low,Morning,Clear,119.2
2024-10-10,2024,10,Regular,JED,BOM,International,QR1316,A330-300,280,15402.7,60.51,6,PLA,1,Pharmaceuticals,Medium,12,1,Medium,Afternoon,Clear,232.2
2024-10-10,2024,10,Regular,JED,DEL,International,EY5464,A330-300,274,12748.9,45.59,9,AKE,1,General Cargo,Low,12,2,Low,Night,Clear,191.1
2024-10-10,2024,10,Regular,JED,IST,International,SV9011,B787-9,282,10808.0,55.64,7,PLA,3,Fresh Produce,Medium,12,3,Medium,Morning,Clear,211.2
2024-10-10,2024,10,Regular,JED,DMM,Domestic,QR517,B737-800,112,2876.4,10.52,3,AKE,1,General Cargo,Low,4,1,Low,Afternoon,Rain,115.0
2024-10-10,2024,10,Regular,JED,DXB,International,EK6221,B787-9,284,9061.5,84.31,12,PMC,7,Textiles,Medium,14,3,High,Morning,Rain,227.5
2024-10-10,2024,10,Regular,JED,KWI,International,QR1393,B777F,388,24093.8,155.69,16,PMC,5,Electronics,High,18,2,High,Afternoon,Clear,341.1
2024-10-10,2024,10,Regular,JED,DOH,International,QR3791,B777F,412,1909.7,8.79,8,PMC,4,Mail,Low,13,1,Medium,Night,Rain,226.8
2024-10-10,2024,10,Regular,JED,DMM,Domestic,SV6229,A320,151,2066.2,14.01,2,PMC,0,Electronics,Low,6,1,Medium,Morning,Clear,113.7
2024-10-10,2024,10,Regular,JED,DXB,International,QR5334,B787-9,300,6172.9,65.5,8,PLA,3,Textiles,Low,12,2,Medium,Morning,Storm,235.4
2024-10-10,2024,10,Regular,JED,CDG,International,QR9025,B777F,283,10344.5,40.89,7,PLA,2,General Cargo,Low,12,4,Medium,Morning,Clear,193.7
2024-10-10,2024,10,Regular,JED,LHR,International,QR1562,B787-9,308,18072.5,33.32,7,AKE,3,Automotive Parts,Medium,9,2,Medium,Morning,Clear,223.8
2024-10-10,2024,10,Regular,JED,DMM,Domestic,EK9709,A320,174,929.0,7.43,1,AKE,0,E-commerce,Low,4,1,Medium,Afternoon,Clear,130.6
2024-10-10,2024,10,Regular,JED,RUH,Domestic,EY8769,A320,179,714.2,5.0,3,AKE,0,E-commerce,Low,7,1,Medium,Night,Clear,118.7
2024-10-11,2024,10,Regular,JED,AMS,International,EK2149,B777F,365,44121.6,74.3,10,PMC,5,Industrial Equipment,High,14,4,High,Morning,Clear,318.4
2024-10-11,2024,10,Regular,JED,IST,International,QR3594,A330-300,236,5066.4,19.24,6,PMC,4,General Cargo,Low,7,4,High,Morning,Clear,127.4
2024-10-11,2024,10,Regular,JED,RUH,Domestic,SV7157,B737-800,151,500.0,6.07,1,AKE,0,E-commerce,Low,3,1,Medium,Morning,Rain,114.5
2024-10-11,2024,10,Regular,JED,CAI,International,GF5418,B777F,417,3287.5,32.99,6,PMC,2,E-commerce,Medium,15,2,Low,Night,Fog,245.1
2024-10-11,2024,10,Regular,JED,BOM,International,SV6763,B777F,274,4553.7,16.73,4,AKE,2,Valuable Cargo,High,11,3,Medium,Morning,Rain,201.8
2024-10-11,2024,10,Regular,JED,DXB,International,TK3186,B737-800,277,2011.9,19.19,6,AKE,3,E-commerce,Medium,9,2,Low,Afternoon,Clear,195.1
2024-10-11,2024,10,Regular,JED,AMS,International,QR3428,B777F,322,18206.7,70.96,11,PMC,6,Seafood,Medium,15,3,Medium,Morning,Clear,279.4
2024-10-11,2024,10,Regular,JED,DMM,Domestic,EY8660,A320,184,6441.8,18.81,2,AKE,1,Fresh Produce,Low,9,1,High,Afternoon,Clear,108.2
2024-10-11,2024,10,Regular,JED,RUH,Domestic,SV7350,A321,160,3522.1,15.69,1,PMC,0,General Cargo,Low,8,1,Medium,Afternoon,Clear,96.6
2024-10-11,2024,10,Regular,JED,RUH,Domestic,EK1536,A320,112,4167.4,11.78,1,AKE,0,Live Animals,Medium,5,1,Medium,Afternoon,Clear,111.8
2024-10-11,2024,10,Regular,JED,RUH,Domestic,EY8527,A321,205,10187.5,22.42,4,PMC,0,Industrial Equipment,Medium,8,2,Medium,Night,Clear,170.9
2024-10-11,2024,10,Regular,JED,LHR,International,EK407,A321,157,3023.9,9.99,4,PLA,1,General Cargo,Low,7,1,Low,Morning,Rain,146.4
2024-10-11,2024,10,Regular,JED,RUH,Domestic,EY9299,B737-800,110,2381.1,9.41,1,AKE,1,Fresh Produce,Medium,6,1,Medium,Night,Rain,116.6
2024-10-11,2024,10,Regular,JED,HKG,International,TK3600,B777F,291,7132.7,17.78,5,PAG,0,General Cargo,Low,10,1,Low,Night,Clear,190.5
2024-10-11,2024,10,Regular,JED,LHR,International,SV8131,B787-9,326,12351.4,41.24,7,AKE,3,General Cargo,Low,12,2,Medium,Night,Clear,188.9
2024-10-11,2024,10,Regular,JED,KWI,International,TK7484,B777F,233,12499.0,46.36,6,AKE,4,Electronics,Medium,9,4,Low,Night,Clear,214.0
2024-10-11,2024,10,Regular,JED,CAN,International,TK3541,B777F,285,11043.8,62.63,9,AKE,4,General Cargo,Low,14,3,Low,Morning,Clear,197.3
2024-10-11,2024,10,Regular,JED,LHR,International,QR2885,B777F,368,22123.7,138.7,18,AKE,5,Live Animals,High,17,4,High,Night,Clear,343.2
2024-10-11,2024,10,Regular,JED,KWI,International,EY4547,A321,74,3270.0,8.95,3,AKE,1,General Cargo,Low,8,1,Medium,Afternoon,Clear,57.7
2024-10-11,2024,10,Regular,JED,AUH,International,QR3517,A330-300,210,6543.7,23.83,8,AKE,3,Pharmaceuticals,High,8,2,Medium,Afternoon,Clear,184.9
2024-10-11,2024,10,Regular,JED,CDG,International,SV2159,A330-300,281,23999.6,47.27,7,AKE,5,Automotive Parts,Low,11,2,Medium,Morning,Clear,240.6
2024-10-11,2024,10,Regular,JED,DMM,Domestic,EY1387,A321,323,2072.1,14.48,1,AKE,0,E-commerce,Low,7,1,Medium,Morning,Clear,153.2
2024-10-11,2024,10,Regular,JED,SIN,International,TK1380,A330-300,338,2540.5,25.5,6,AKE,1,E-commerce,Medium,7,3,Medium,Morning,Clear,205.5
2024-10-11,2024,10,Regular,JED,IST,International,EY745,B787-9,260,13363.2,105.18,10,PMC,5,Textiles,Low,11,2,Medium,Night,Clear,224.8
2024-10-11,2024,10,Regular,JED,KWI,International,EY9758,A321,204,5073.7,15.42,2,AKE,0,General Cargo,Low,5,3,Medium,Morning,Clear,111.8
2024-10-11,2024,10,Regular,JED,SIN,International,QR700,A330-300,336,1235.3,5.0,2,AKE,1,Mail,Medium,8,3,Low,Morning,Clear,174.1
2024-10-11,2024,10,Regular,JED,SIN,International,QR9679,A330-300,422,1106.9,9.97,2,AKE,0,E-commerce,Medium,10,3,Medium,Morning,Clear,186.3
2024-10-11,2024,10,Regular,JED,LHR,International,GF3798,B777F,310,20192.1,35.18,9,PMC,5,Industrial Equipment,Medium,11,3,Medium,Morning,Rain,289.3
2024-10-11,2024,10,Regular,JED,BOM,International,QR196,B787-9,327,7129.3,37.79,7,PMC,4,Dangerous Goods,High,11,3,Low,Morning,Rain,280.7
2024-10-11,2024,10,Regular,JED,IST,International,EK7211,B777F,290,13536.1,37.78,6,PMC,1,Fresh Produce,Medium,11,1,Low,Night,Clear,230.6
2024-10-11,2024,10,Regular,JED,CAN,International,EK1799,B777F,285,10450.3,31.65,8,AKE,2,Fresh Produce,High,10,2,Medium,Morning,Storm,226.3
2024-10-11,2024,10,Regular,JED,KUL,International,EK3108,A330-300,274,14360.1,59.8,9,AKE,3,General Cargo,Medium,11,3,High,Afternoon,Clear,186.5
2024-10-11,2024,10,Regular,JED,RUH,Domestic,EK990,A321,230,1312.3,9.71,2,AKE,0,Mail,Medium,5,2,Low,Afternoon,Clear,125.6
2024-10-12,2024,10,Regular,JED,DOH,International,QR3006,B777F,324,21046.7,104.91,13,PMC,6,General Cargo,Low,15,3,High,Night,Clear,266.4
2024-10-12,2024,10,Regular,JED,CAN,International,TK5464,A330-300,322,1864.6,14.01,5,AKE,3,E-commerce,Medium,10,3,High,Afternoon,Clear,166.0
2024-10-12,2024,10,Regular,JED,SIN,International,EK2573,B777F,319,13885.3,54.54,9,PAG,2,Pharmaceuticals,High,11,4,Medium,Morning,Clear,243.2
2024-10-12,2024,10,Regular,JED,KWI,International,QR5739,A330-300,261,14375.9,90.9,11,AKE,2,General Cargo,Low,14,3,Medium,Afternoon,Rain,185.7
2024-10-12,2024,10,Regular,JED,CDG,International,SV1873,B787-9,255,5261.3,17.77,6,AKE,4,Live Animals,High,10,2,Medium,Night,Clear,220.9
2024-10-12,2024,10,Regular,JED,BAH,International,TK4970,A321,217,3651.8,13.81,7,AKE,2,Electronics,Medium,7,1,Medium,Afternoon,Clear,153.5
2024-10-12,2024,10,Regular,JED,RUH,Domestic,GF2153,A321,164,4909.1,20.72,1,AKE,1,General Cargo,Low,5,1,Low,Morning,Clear,119.4
2024-10-12,2024,10,Regular,JED,RUH,Domestic,EY5547,A320,297,15610.1,53.76,8,PAG,3,General Cargo,Medium,8,3,Medium,Afternoon,Clear,221.6
2024-10-12,2024,10,Regular,JED,LHR,International,GF7813,B777F,253,11293.6,37.25,6,PMC,3,Valuable Cargo,High,10,4,High,Night,Clear,200.9
2024-10-12,2024,10,Regular,JED,BOM,International,EK9898,A330-300,253,8720.2,27.71,4,PMC,1,Fresh Produce,Medium,8,2,High,Afternoon,Storm,180.1
2024-10-12,2024,10,Regular,JED,CDG,International,TK8959,B777F,344,14985.5,42.68,6,PMC,4,Dangerous Goods,High,12,4,Medium,Afternoon,Clear,262.2
2024-10-12,2024,10,Regular,JED,KUL,International,SV1512,B787-9,375,1131.9,10.45,7,PMC,1,E-commerce,Medium,13,3,Medium,Afternoon,Rain,199.2
2024-10-12,2024,10,Regular,JED,KWI,International,GF1434,B777F,332,34601.0,74.69,10,AKE,5,Automotive Parts,Medium,13,3,Medium,Afternoon,Clear,309.7
2024-10-12,2024,10,Regular,JED,SIN,International,EY732,B777F,299,16785.3,48.78,7,PLA,4,General Cargo,Low,12,2,Medium,Morning,Clear,220.0
2024-10-12,2024,10,Regular,JED,AMS,International,TK747,B787-9,270,6635.2,40.82,7,AKE,3,Seafood,High,12,2,Low,Morning,Rain,205.6
2024-10-12,2024,10,Regular,JED,RUH,Domestic,EY3480,B737-800,184,797.8,7.03,2,AKE,1,E-commerce,Low,7,2,Medium,Morning,Clear,109.0
2024-10-12,2024,10,Regular,JED,BAH,International,TK2045,B777F,452,3291.3,30.67,10,PMC,3,E-commerce,Medium,12,2,Medium,Morning,Clear,263.9
2024-10-12,2024,10,Regular,JED,CAN,International,TK8425,A330-300,221,5672.9,19.33,3,PAG,1,Fresh Produce,Medium,5,3,Medium,Afternoon,Clear,169.9
2024-10-12,2024,10,Regular,JED,DEL,International,GF5802,B787-9,304,4315.3,13.11,4,AKE,0,General Cargo,Low,8,2,Low,Morning,Storm,190.5
2024-10-12,2024,10,Regular,JED,HKG,International,TK2385,B777F,353,15022.6,44.3,8,PLA,3,Fresh Produce,Medium,8,4,Medium,Night,Clear,253.0
2024-10-12,2024,10,Regular,JED,RUH,Domestic,EK2182,B737-800,223,500.0,5.12,2,AKE,0,E-commerce,Low,6,4,High,Morning,Clear,107.3
2024-10-12,2024,10,Regular,JED,CAN,International,EY8917,A330-300,233,10173.0,45.17,8,AKE,3,General Cargo,Low,11,3,Medium,Afternoon,Clear,162.1
2024-10-12,2024,10,Regular,JED,HKG,International,EY7784,B787-9,190,13077.0,22.2,6,AKE,3,Automotive Parts,Low,11,2,Low,Night,Clear,172.6
2024-10-12,2024,10,Regular,JED,CAI,International,SV4315,B777F,338,21484.9,129.57,15,PLA,8,General Cargo,Low,17,4,High,Night,Clear,272.3
2024-10-13,2024,10,Regular,JED,RUH,Domestic,TK6979,A320,142,2920.7,8.97,1,AKE,0,Live Animals,Medium,7,3,Medium,Morning,Clear,124.0
2024-10-13,2024,10,Regular,JED,HKG,International,QR1014,B787-9,290,12977.1,41.95,7,PMC,1,Live Animals,High,15,1,Low,Morning,Clear,267.3
2024-10-13,2024,10,Regular,JED,HKG,International,QR5285,A321,218,3440.5,8.87,2,AKE,0,Seafood,Medium,7,1,Medium,Night,Clear,163.1
2024-10-13,2024,10,Regular,JED,AUH,International,GF8991,A330-300,289,4573.1,14.03,5,AKE,2,Electronics,Medium,10,1,Low,Night,Clear,191.9
2024-10-13,2024,10,Regular,JED,CAI,International,SV7580,B787-9,329,2312.9,19.25,4,PMC,0,E-commerce,Medium,10,4,Medium,Night,Clear,158.9
2024-10-13,2024,10,Regular,JED,BOM,International,EK4260,B737-800,179,3250.2,10.38,1,PMC,1,Fresh Produce,Low,2,2,Medium,Morning,Clear,138.2
2024-10-13,2024,10,Regular,JED,IST,International,GF8730,A330-300,172,9906.1,66.37,10,AKE,3,General Cargo,Low,11,3,Low,Afternoon,Clear,169.1
2024-10-13,2024,10,Regular,JED,DMM,Domestic,TK7874,A321,120,2155.6,8.01,3,AKE,2,Electronics,Medium,7,1,Low,Night,Storm,141.2
2024-10-13,2024,10,Regular,JED,DMM,Domestic,QR8106,A320,173,9920.4,13.27,3,PMC,1,Automotive Parts,Low,4,2,Low,Afternoon,Clear,155.0
2024-10-13,2024,10,Regular,JED,RUH,Domestic,SV7924,B737-800,157,4821.5,47.86,5,PMC,2,Textiles,Low,9,4,High,Morning,Clear,85.5
2024-10-13,2024,10,Regular,JED,DMM,Domestic,EY6401,A321,180,1068.1,5.0,1,AKE,0,Mail,Low,4,1,Medium,Afternoon,Fog,124.4
2024-10-13,2024,10,Regular,JED,DMM,Domestic,SV2852,A321,190,5507.7,31.85,3,AKE,0,Fresh Produce,Medium,5,1,Medium,Morning,Clear,152.5
2024-10-13,2024,10,Regular,JED,FRA,International,GF7308,B777F,311,10018.0,32.14,6,PAG,2,General Cargo,Medium,10,3,High,Morning,Clear,177.1
2024-10-13,2024,10,Regular,JED,DOH,International,SV2758,A321,171,1872.6,12.65,1,AKE,0,General Cargo,Low,5,1,Low,Night,Clear,118.8
2024-10-13,2024,10,Regular,JED,BAH,International,TK1573,A321,162,6165.7,29.59,1,AKE,0,General Cargo,Low,4,1,Medium,Night,Clear,102.1
2024-10-13,2024,10,Regular,JED,FRA,International,QR1407,B787-9,267,32675.3,63.3,4,PMC,2,Industrial Equipment,Medium,10,3,Medium,Morning,Clear,239.8
2024-10-13,2024,10,Regular,JED,DEL,International,GF6133,A330-300,225,7520.1,18.12,4,PMC,1,Pharmaceuticals,Medium,10,3,High,Morning,Clear,149.2
2024-10-13,2024,10,Regular,JED,CDG,International,EY2362,B777F,326,19985.1,99.15,13,AKE,7,Live Animals,High,12,4,Medium,Morning,Clear,296.9
2024-10-13,2024,10,Regular,JED,RUH,Domestic,TK2239,A320,287,963.8,6.92,1,AKE,0,E-commerce,Medium,5,1,Low,Afternoon,Clear,163.6
2024-10-13,2024,10,Regular,JED,DMM,Domestic,TK9044,A320,200,1191.0,5.08,1,AKE,0,Mail,Low,2,1,Low,Afternoon,Clear,122.4
2024-10-13,2024,10,Regular,JED,IST,International,SV2984,B777F,417,2083.1,15.98,5,PMC,1,E-commerce,Medium,12,2,Low,Night,Rain,242.9
2024-10-13,2024,10,Regular,JED,AUH,International,SV5978,B777F,384,2641.3,26.7,7,AKE,2,E-commerce,Medium,12,4,High,Night,Clear,195.9
2024-10-13,2024,10,Regular,JED,RUH,Domestic,EY4317,A321,243,1501.1,11.37,3,AKE,1,E-commerce,Medium,9,2,High,Morning,Clear,117.1
2024-10-13,2024,10,Regular,JED,DOH,International,GF3969,B777F,325,19884.6,161.82,20,PLA,9,Textiles,Medium,17,4,Medium,Morning,Clear,337.9
2024-10-14,2024,10,Regular,JED,AUH,International,QR4674,B777F,453,3613.3,41.82,5,PAG,1,E-commerce,Medium,14,3,High,Morning,Clear,217.0
2024-10-14,2024,10,Regular,JED,DMM,Domestic,SV888,A321,218,9258.7,15.63,3,PMC,1,Industrial Equipment,Medium,11,1,Low,Night,Clear,163.3
2024-10-14,2024,10,Regular,JED,DMM,Domestic,EY7550,B737-800,258,1766.2,15.88,1,AKE,0,E-commerce,Medium,7,1,Medium,Afternoon,Clear,129.1
2024-10-14,2024,10,Regular,JED,DMM,Domestic,QR6531,A320,288,16267.7,49.55,6,AKE,2,Live Animals,High,10,2,Low,Night,Fog,290.1
2024-10-14,2024,10,Regular,JED,IST,International,QR5326,B787-9,311,1797.9,5.0,2,PMC,1,Mail,Low,10,1,Medium,Afternoon,Storm,160.9
2024-10-14,2024,10,Regular,JED,AUH,International,SV7539,B787-9,378,1151.7,8.96,3,AKE,0,E-commerce,Low,9,2,Medium,Morning,Clear,175.6
2024-10-14,2024,10,Regular,JED,RUH,Domestic,SV6704,A320,141,8497.4,16.95,1,AKE,0,Industrial Equipment,Medium,3,1,Medium,Morning,Clear,139.6
2024-10-14,2024,10,Regular,JED,CAN,International,SV6592,B787-9,335,32700.8,59.87,9,PLA,4,Industrial Equipment,Medium,13,2,Medium,Afternoon,Clear,297.9
2024-10-14,2024,10,Regular,JED,DOH,International,EY7137,A330-300,149,3947.2,17.22,1,PMC,0,General Cargo,Low,7,4,High,Morning,Clear,52.9
